id;questionId;text;isCorrect
11818;1246;Todas as afirmativas estão corretas.;0
11819;1246;Somente as afirmativas 1 e 2 estão corretas.;0
11820;1246;Somente as afirmativas 1 e 3 estão corretas.;1
11821;1247;André.;0
11822;1247;Filipe.;0
11823;1247;Tomé.;0
11824;1247;Natanael.;1
11825;1248;A cura de um homem cego.;0
11826;1248;A multiplicação dos pães.;0
11827;1248;A transformação da água em vinho.;1
11828;1248;A ressurreição de Lázaro.;0
11829;1249;Nenhuma afirmativa está correta.;0
11830;1249;Todas as afirmativas estão corretas.;0
11831;1249;Somente as afirmativas 1 e 2 estão corretas.;1
11832;1249;Somente as afirmativas 1 e 3 estão corretas.;0
11833;1250;Nenhuma afirmativa está correta.;0
11834;1250;Todas as afirmativas estão corretas.;1
11835;1250;Somente as afirmativas 1 e 2 estão corretas.;0
11836;1250;Somente as afirmativas 1 e 3 estão corretas.;0
11837;1251;Guardar toda a Lei.;0
11838;1251;Oferecer sacrifícios no templo.;0
11839;1251;Praticar boas obras publicamente.;0
11840;1251;Nascer de novo.;1
11841;1252;A semente que morre na terra.;0
11842;1252;A água que purifica.;0
11843;1252;A luz que brilha nas trevas.;0
11844;1252;O vento que sopra onde quer.;1
11845;1253;Todas as afirmativas estão corretas.;1
11846;1253;Nenhuma afirmativa está correta.;0
11847;1253;Somente as afirmativas 1 e 2 estão corretas.;0
11848;1253;Somente as afirmativas 1 e 3 estão corretas.;0
11849;1254;A mulher samaritana.;1
11850;1254;Marta.;0
11851;1254;Maria Madalena.;0
11852;1254;A mãe de Jesus.;0
11853;1255;Grego.;0
11854;1255;Aramaico.;0
11855;1255;Hebraico.;1
11856;1255;Latim.;0
11857;1256;Nenhuma afirmativa está correta.;0
11858;1256;Todas as afirmativas estão corretas.;1
11859;1256;Somente as afirmativas 1 e 2 estão corretas.;0
11860;1256;Somente as afirmativas 1 e 3 estão corretas.;0
11861;1257;André.;0
11862;1257;Filipe.;1
11863;1257;Tiago.;0
11864;1257;Bartolomeu.;0
11865;1258;Nenhuma afirmativa está correta.;0
11866;1258;Somente as afirmativas 1 e 2 estão corretas.;0
11867;1258;Todas as afirmativas estão corretas.;1
11868;1258;Somente as afirmativas 1 e 3 estão corretas.;0
11869;1259;Jonas.;0
11870;1259;Timeu.;0
11871;1259;Barjesus.;0
11872;1259;Simão.;1
11873;1260;Nenhuma afirmativa está correta.;0
11874;1260;Todas as afirmativas estão corretas.;0
11875;1260;Somente as afirmativas 1 e 2 estão corretas.;0
11876;1260;Somente as afirmativas 2 e 3 estão corretas.;1
11877;1261;Nicodemos.;1
11878;1261;João Batista.;0
11879;1261;Pedro.;0
11880;1261;Jairo.;0
11881;1262;Roubo.;0
11882;1262;Homicídio.;0
11883;1262;Adultério.;1
11884;1262;Mentira.;0
11885;1263;Nenhuma afirmativa está correta.;0
11886;1263;Todas as afirmativas estão corretas.;1
11887;1263;Somente as afirmativas 1 e 2 estão corretas.;0
11888;1263;Somente as afirmativas 1 e 3 estão corretas.;0
11889;1264;Nenhuma afirmativa está correta.;0
11890;1264;Todas as afirmativas estão corretas.;0
11891;1264;Somente as afirmativas 1 e 2 estão corretas.;1
11892;1264;Somente as afirmativas 1 e 3 estão corretas.;0
11893;1265;Pela porta.;0
11894;1265;Por outro lugar.;1
11895;1265;Pelo portão dos fundos.;0
11896;1265;Pelo muro do templo.;0
11897;1266;Nenhuma afirmativa está correta.;0
11898;1266;Todas as afirmativas estão corretas.;1
11899;1266;Somente as afirmativas 1 e 2 estão corretas.;0
11900;1266;Somente as afirmativas 1 e 3 estão corretas.;0
11901;1267;Nenhuma afirmativa está correta.;1
11902;1267;Todas as afirmativas estão corretas.;0
11903;1267;Somente as afirmativas 1 e 2 estão corretas.;0
11904;1267;Somente as afirmativas 1 e 3 estão corretas.;0
11905;1268;Nenhuma afirmativa está correta.;0
11906;1268;Todas as afirmativas estão corretas.;1
11907;1268;Somente as afirmativas 1 e 2 estão corretas.;0
11908;1268;Somente as afirmativas 1 e 3 estão corretas.;0
11909;1269;Somente as afirmativas 1 e 2 estão corretas.;0
11910;1269;Todas as afirmativas estão corretas.;0
11911;1269;Somente a afirmativa 1 está correta.;1
11912;1269;Somente as afirmativas 1 e 3 estão corretas.;0
11913;1270;Senhor e Salvador.;0
11914;1270;Mestre e Senhor.;1
11915;1270;Pai e Mestre.;0
11916;1270;Senhor e Rei.;0
11917;1271;Nenhuma afirmativa está correta.;0
11918;1271;Todas as afirmativas estão corretas.;0
11919;1271;Somente as afirmativas 1 e 3 estão corretas.;0
11920;1271;Somente as afirmativas 1 e 2 estão corretas.;1
11921;1272;Espírito / revelarei;0
11922;1272;Pai / mostrarei;0
11923;1272;Pai / manifestarei;1
11924;1272;Deus / entregarei;0
11925;1273;Nenhuma afirmativa está correta.;0
11926;1273;Todas as afirmativas estão corretas.;1
11927;1273;Somente as afirmativas 1 e 2 estão corretas.;0
11928;1273;Somente as afirmativas 1 e 3 estão corretas.;0
11929;1274;raiz / ramos;0
11930;1274;videira / ramos;1
11931;1274;árvore / galhos;0
11932;1274;vinha / sarmentos;0
11933;1275;Somente as afirmativas 1 e 3 estão corretas.;1
11934;1275;Todas as afirmativas estão corretas.;0
11935;1275;Somente as afirmativas 1 e 2 estão corretas.;0
11936;1275;Nenhuma afirmativa está correta.;0
11937;1276;Espírito / verdade;1
11938;1276;Consolador / sabedoria;0
11939;1276;Mestre / justiça;0
11940;1276;Santo / luz;0
11941;1277;Nenhuma afirmativa está correta.;0
11942;1277;Todas as afirmativas estão corretas.;0
11943;1277;Somente as afirmativas 1 e 2 estão corretas.;1
11944;1277;Somente as afirmativas 1 e 3 estão corretas.;0
11945;1278;vivo / enviaste;0
11946;1278;verdadeiro / enviaste;1
11947;1278;santo / ungiste;0
11948;1278;altíssimo / escolheste;0
11949;1279;Caifás.;0
11950;1279;Malco.;1
11951;1279;Anás.;0
11952;1279;Lázaro.;0
11953;1280;A orelha esquerda.;0
11954;1280;A orelha direita.;1
11955;1280;O texto não especifica.;0
11956;1280;As duas orelhas.;0
11957;1281;Nenhuma afirmativa está correta.;0
11958;1281;Todas as afirmativas estão corretas.;1
11959;1281;Somente as afirmativas 1 e 2 estão corretas.;0
11960;1281;Somente as afirmativas 1 e 3 estão corretas.;0
11961;1282;Anás.;0
11962;1282;Caifás.;1
11963;1282;Gamaliel.;0
11964;1282;Eleazar.;0
11965;1283;Messias;0
11966;1283;Cristo;0
11967;1283;Rei;1
11968;1283;Salvador;0
11969;1284;Nenhuma afirmativa está correta.;0
11970;1284;Todas as afirmativas estão corretas.;0
11971;1284;Somente as afirmativas 1 e 2 estão corretas.;0
11972;1284;Somente as afirmativas 1 e 3 estão corretas.;1
11973;1285;profecia / “Está consumado”;0
11974;1285;Lei / “Tenho fome”;0
11975;1285;Escritura / “Tenho sede”;1
11976;1285;palavra / “Pai, perdoa-lhes”;0
11977;1286;peito / sangue;0
11978;1286;corpo / vinagre;0
11979;1286;coração / sangue;0
11980;1286;lado / sangue;1
11981;1287;Todas as afirmativas estão corretas.;1
11982;1287;Nenhuma afirmativa está correta.;0
11983;1287;Somente as afirmativas 1 e 2 estão corretas.;0
11984;1287;Somente as afirmativas 1 e 3 estão corretas.;0
11985;1288;Ressuscitou / encontraremos;0
11986;1288;Tiraram / colocaram;1
11987;1288;Glorificaram / levaram;0
11988;1288;Esconderam / acharemos;0
11989;1289;reconheceu / tocaram;0
11990;1289;tocou / duvidaram;0
11991;1289;viu / viram;1
11992;1289;ouviu / sentiram;0
11993;1290;você me ama / todas as coisas / amo;1
11994;1290;você me segue / o coração / sigo;0
11995;1290;você me obedece / meus pensamentos / obedeço;0
11996;1290;você me conhece / a verdade / conheço;0
11997;1291;Pilatos.;0
11998;1291;Herodes.;1
11999;1291;Ciro.;0
12000;1291;Félix.;0
12001;1292;Nazaré.;1
12002;1292;Belém.;0
12003;1292;Hebrom.;0
12004;1292;Jerusalém.;0
12005;1293;comida;0
12006;1293;bens;0
12007;1293;pão;1
12008;1293;amor;0
12009;1294;Pedro e André.;1
12010;1294;Tiago e João.;0
12011;1294;Pedro e João.;0
12012;1294;Tiago e André.;0
12013;1295;A luz.;0
12014;1295;A vida.;0
12015;1295;Uma armadilha.;0
12016;1295;A lâmpada.;1
12017;1296;Quarenta dias.;1
12018;1296;Doze dias.;0
12019;1296;Vinte e dois dias.;0
12020;1296;Vinte e um dias.;0
12021;1297;Betesda.;0
12022;1297;Cafarnaum.;1
12023;1297;Nazaré.;0
12024;1297;Jerusalém.;0
12025;1298;inferno;0
12026;1298;mundo;0
12027;1298;sábado;1
12028;1298;paraíso;0
12029;1299;Uma égua.;0
12030;1299;Um jumentinho.;1
12031;1299;Um cavalo.;0
12032;1299;Um camelo.;0
12033;1300;Pedro.;1
12034;1300;Tiago.;0
12035;1300;Simeão.;0
12036;1300;Zacarias.;0
12037;1301;Por suas raízes.;0
12038;1301;Por seus frutos.;1
12039;1301;Por sua folhagem.;0
12040;1301;Por suas flores.;0
12041;1302;A cabeça.;0
12042;1302;As mãos.;0
12043;1302;Os pés.;1
12044;1302;O rosto.;0
12045;1303;Três.;0
12046;1303;Seis.;0
12047;1303;Sete.;1
12048;1303;Dez.;0
12049;1304;A manga.;0
12050;1304;O cinto.;0
12051;1304;A gola.;0
12052;1304;A capa.;1
12053;1305;Dois dias.;1
12054;1305;Três dias.;0
12055;1305;Cinco dias.;0
12056;1305;Quatro dias.;0
12057;1306;esteja dormindo;0
12058;1306;morra;1
12059;1306;esteja sofrendo;0
12060;1306;seja derrotado;0
12061;1307;Três dias.;0
12062;1307;Quatro dias.;0
12063;1307;Dois dias.;0
12064;1307;Seis dias.;1
12065;1308;caminho / Pai;1
12066;1308;caminho / paraíso;0
12067;1308;juízo / céu;0
12068;1308;juízo / paraíso;0
12069;1309;Ele mesmo.;1
12070;1309;O Pai.;0
12071;1309;O Espírito Santo.;0
12072;1309;O Consolador.;0
12073;1310;José.;0
12074;1310;Matã.;1
12075;1310;Jessé.;0
12076;1310;Eliúde.;0
12077;1311;Na água.;0
12078;1311;No meio dos espinhos.;0
12079;1311;Em boa terra.;0
12080;1311;Em solo rochoso.;1
12081;1312;mansos;1
12082;1312;justos;0
12083;1312;honestos;0
12084;1312;santos;0
12085;1313;No começo da noite.;0
12086;1313;Antes da meia-noite.;0
12087;1313;No início da segunda vigília.;0
12088;1313;De madrugada.;1
12089;1314;peso / castigo;0
12090;1314;jugo / castigo;0
12091;1314;jugo / fardo;1
12092;1314;peso / fardo;0
12093;1315;Vinagre.;0
12094;1315;Vinho novo.;1
12095;1315;Água quente.;0
12096;1315;Azeite.;0
12097;1316;No livro de Moisés.;1
12098;1316;No livro de Elias.;0
12099;1316;No livro de Jonas.;0
12100;1316;No livro de Abraão.;0
12101;1317;Cometas.;0
12102;1317;Anjos.;0
12103;1317;Estrelas.;1
12104;1317;Principados.;0
12105;1318;Reino dos Céus;0
12106;1318;Salvador;0
12107;1318;Senhor;0
12108;1318;Reino de Deus;1
12109;1319;Jerusalém.;0
12110;1319;Cafarnaum.;0
12111;1319;Samaria.;0
12112;1319;Galileia.;1
12113;1320;aceitar / aceitarei;0
12114;1320;conhecer / conhecerei;0
12115;1320;confessar / confessarei;1
12116;1320;ver / verei;0
12117;1321;a vida;0
12118;1321;o Reino de Deus;1
12119;1321;o paraíso;0
12120;1321;a eternidade;0
12121;1322;Anás.;0
12122;1322;Simão.;0
12123;1322;Nicodemos.;0
12124;1322;Caifás.;1
12125;1323;“Pai, perdoa-lhes.”;0
12126;1323;“Está consumado.”;0
12127;1323;“Tenho sede.”;1
12128;1323;“Eli, Eli.”;0
12129;1324;Cedrom.;1
12130;1324;Samaria.;0
12131;1324;Galileia.;0
12132;1324;Tiberíades.;0
12133;1325;Vinte e cinco gerações.;0
12134;1325;Vinte e oito gerações.;1
12135;1325;Trinta gerações.;0
12136;1325;Trinta e três gerações.;0
12137;1326;Nazaré.;0
12138;1326;Belém.;0
12139;1326;Jerusalém.;1
12140;1326;Betânia.;0
12141;1327;alcançarão misericórdia;0
12142;1327;herdarão a terra;0
12143;1327;serão chamados filhos de Deus;0
12144;1327;verão a Deus;1
12145;1328;“Tudo isto lhe darei se você, prostrado, me adorar.”;0
12146;1328;“Não ponha à prova o Senhor, seu Deus.”;1
12147;1328;“Vá embora, Satanás, porque está escrito: Adore o Senhor, seu Deus.”;0
12148;1328;“Deixe por enquanto, porque assim nos convém cumprir toda a justiça.”;0
12149;1329;Tiago.;0
12150;1329;José.;0
12151;1329;Simão.;0
12152;1329;Simeão.;1
12153;1330;Rio Nilo.;0
12154;1330;Rio Eufrates.;0
12155;1330;Rio Jordão.;1
12156;1330;Rio Tigre.;0
12157;1331;No templo.;0
12158;1331;Na sinagoga.;0
12159;1331;Na coletoria.;1
12160;1331;Na praia.;0
12161;1332;Isabel ficou triste.;0
12162;1332;Maria ficou muda.;0
12163;1332;Zacarias voltou a falar.;0
12164;1332;A criança estremeceu no ventre de Isabel.;1
12165;1333;Deus e Baal.;0
12166;1333;Deus e as riquezas.;1
12167;1333;Deus e Faraó.;0
12168;1333;Deus e Moloque.;0
12169;1334;Dezoito pessoas.;1
12170;1334;Doze pessoas.;0
12171;1334;Vinte e quatro pessoas.;0
12172;1334;Trinta pessoas.;0
12173;1335;Pão e vinho.;0
12174;1335;Um pedaço de peixe assado.;1
12175;1335;Frutas e água.;0
12176;1335;Cordeiro assado.;0
12177;1336;Pedro.;0
12178;1336;Bartimeu.;0
12179;1336;Nicodemos.;0
12180;1336;Um homem de posição.;1
12181;1337;André.;1
12182;1337;Filipe.;0
12183;1337;João.;0
12184;1337;Tiago.;0
12185;1338;Quatro potes.;0
12186;1338;Cinco potes.;0
12187;1338;Seis potes.;1
12188;1338;Sete potes.;0
12189;1339;Cinquenta litros.;0
12190;1339;Cem litros.;1
12191;1339;Duzentos litros.;0
12192;1339;Trezentos litros.;0
12193;1340;Por volta das nove horas da manhã.;0
12194;1340;Por volta do meio-dia.;1
12195;1340;Por volta das três horas da tarde.;0
12196;1340;Por volta da meia-noite.;0
12197;1341;Cem denários.;0
12198;1341;Duzentos denários.;1
12199;1341;Trezentos denários.;0
12200;1341;Quatrocentos denários.;0
12201;1342;Fariseus e escribas.;0
12202;1342;Escribas e saduceus.;0
12203;1342;Fariseus e saduceus.;1
12204;1342;Escribas e zelotes.;0
12205;1343;De pedras.;1
12206;1343;De uma montanha.;0
12207;1343;Da água.;0
12208;1343;Do rio Jordão.;0
12209;1344;Flauta.;0
12210;1344;Trombeta.;1
12211;1344;Lira.;0
12212;1344;Harpa.;0
12213;1345;Quatorze gerações.;0
12214;1345;Vinte e oito gerações.;1
12215;1345;Quarenta e duas gerações.;0
12216;1345;Cinquenta e seis gerações.;0
12217;1346;Um denário.;1
12218;1346;Três denários.;0
12219;1346;Cinco denários.;0
12220;1346;Sete denários.;0
12221;1347;Betânia.;0
12222;1347;Nazaré.;0
12223;1347;Sidom.;0
12224;1347;Cafarnaum.;1
12225;1348;Trigo já debulhado.;0
12226;1348;Figos.;0
12227;1348;Espigas.;1
12228;1348;Azeitonas.;0
12229;1349;Cerca de quinhentos.;0
12230;1349;Cerca de mil.;0
12231;1349;Cerca de dois mil.;1
12232;1349;Cerca de três mil.;0
12233;1350;“Levante-se.”;0
12234;1350;“Eu pertenço a Deus.”;0
12235;1350;“Você está curado de seu pecado.”;0
12236;1350;“Oferta ao Senhor.”;1
12237;1351;Das nove horas da manhã ao meio-dia.;0
12238;1351;Do meio-dia às três horas da tarde.;1
12239;1351;Das três às seis horas da tarde.;0
12240;1351;Das seis às nove horas da noite.;0
12241;1352;Simeão.;1
12242;1352;Pedro.;0
12243;1352;O anjo Gabriel.;0
12244;1352;Zacarias.;0
12245;1353;Dã.;0
12246;1353;Judá.;0
12247;1353;Aser.;1
12248;1353;Issacar.;0
12249;1354;No trigésimo sexto ano.;0
12250;1354;No quinto ano.;0
12251;1354;No vigésimo terceiro ano.;0
12252;1354;No décimo quinto ano.;1
12253;1355;Por uma revolta ocorrida na cidade e por homicídio.;1
12254;1355;Por roubo seguido de homicídio.;0
12255;1355;Por uma revolta ocorrida na cidade e por roubo.;0
12256;1355;Por roubo de cargas e assalto seguido de morte.;0
12257;1356;Leão.;0
12258;1356;Águia.;0
12259;1356;Pomba.;0
12260;1356;Cordeiro.;1
12261;1357;Pedro.;0
12262;1357;João.;0
12263;1357;Filipe.;0
12264;1357;André.;1
12265;1358;Filipe.;0
12266;1358;João Batista.;0
12267;1358;Natanael.;1
12268;1358;Pedro.;0
12269;1359;Simeão.;0
12270;1359;Itreão.;0
12271;1359;Simão.;1
12272;1359;Timão.;0
12273;1360;Pedro.;0
12274;1360;Tomé.;1
12275;1360;Zaqueu.;0
12276;1360;João.;0
12277;1361;Isabel.;0
12278;1361;Maria.;1
12279;1361;Joana.;0
12280;1361;Marta.;0
12281;1362;João Batista.;0
12282;1362;Pedro.;0
12283;1362;José.;0
12284;1362;Lázaro.;1
12285;1363;A luz da vida.;1
12286;1363;Um lugar de honra no templo.;0
12287;1363;Riquezas neste mundo.;0
12288;1363;Autoridade sobre as nações.;0
12289;1364;Passaram a segui-lo.;0
12290;1364;Pediram que continuasse ensinando.;0
12291;1364;Levaram-no até o alto do monte para lançá-lo abaixo.;1
12292;1364;Entregaram-lhe ofertas.;0
12293;1365;“Jesus Nazareno, o Rei dos Judeus.”;1
12294;1365;“Jesus de Nazaré, o Profeta.”;0
12295;1365;“O Filho de Deus.”;0
12296;1365;“O Salvador do mundo.”;0
12297;1366;Começou imediatamente a cantar.;0
12298;1366;Ficou mudo e não pôde falar até o cumprimento da promessa.;1
12299;1366;Gritou de alegria no santuário.;0
12300;1366;Saiu correndo para contar a Isabel.;0
12301;1367;“Alegrem-se, porque chegou o dia da vitória.”;0
12302;1367;“Tenham fé, porque o templo será restaurado.”;0
12303;1367;“Arrependam-se e creiam no evangelho.”;1
12304;1367;“Amem o próximo e abandonem a Galileia.”;0
12305;1368;Mestre da Lei.;0
12306;1368;Chefe da sinagoga.;1
12307;1368;Fariseu.;0
12308;1368;Discípulo.;0
12309;1369;Maria Madalena.;1
12310;1369;Pedro.;0
12311;1369;João.;0
12312;1369;Tomé.;0
12313;1370;A viúva de Naim.;0
12314;1370;A mulher samaritana.;0
12315;1370;A mulher cananeia.;1
12316;1370;Isabel.;0
12317;1371;Zacarias.;0
12318;1371;João Batista.;1
12319;1371;Pedro.;0
12320;1371;Tomé.;0
12321;1372;Como a luz do mundo.;0
12322;1372;Como o bom pastor.;0
12323;1372;Como a videira verdadeira.;0
12324;1372;Como o pão da vida.;1
12325;1373;“Pai nosso, que estás nos céus.”;1
12326;1373;“O Senhor é o meu pastor.”;0
12327;1373;“Ouve, Israel, o Senhor é nosso Deus.”;0
12328;1373;“Deus de Abraão, Isaque e Jacó.”;0
12329;1374;Eli.;0
12330;1374;Simeão.;1
12331;1374;Natanael.;0
12332;1374;Anás.;0
12333;1375;Dormir.;0
12334;1375;Jejuar.;0
12335;1375;Fazer o bem.;1
12336;1375;Viajar.;0
12337;1376;“Estou com sede.”;0
12338;1376;“Está consumado.”;0
12339;1376;“Recebe o meu espírito.”;0
12340;1376;“Pai, perdoa-lhes, porque não sabem o que fazem.”;1
12341;1377;“Respire novamente.”;0
12342;1377;“Talitá cumi!”;1
12343;1377;“Volte à vida!”;0
12344;1377;“Levante-se e saia!”;0
12345;1378;Nas praças e nas casas.;0
12346;1378;Nos templos e nas montanhas.;0
12347;1378;Nos mercados e nas estradas.;0
12348;1378;Nas sinagogas e nas ruas.;1
12349;1379;"“Coragem, filho; os seus pecados estão perdoados.”";1
12350;1379;“Levante-se e ande.”;0
12351;1379;“Siga-me e seja meu discípulo.”;0
12352;1379;“Que seja feito conforme a sua fé.”;0
12353;1380;“Quem estiver sem pecado atire a primeira pedra.”;0
12354;1380;“Os sãos não precisam de médico, e sim os doentes.”;1
12355;1380;“Os publicanos entrarão primeiro no templo.”;0
12356;1380;“Todo aquele que pede recebe.”;0
12357;1381;Pescava.;0
12358;1381;Orava.;0
12359;1381;Cantava.;0
12360;1381;Dormia.;1
12361;1382;Adulterar contra o Espírito Santo.;0
12362;1382;Mentir contra o Espírito Santo.;0
12363;1382;Blasfemar contra o Espírito Santo.;1
12364;1382;Deixar de honrar o Espírito Santo.;0
12365;1383;Para receber deles parte dos frutos da vinha.;1
12366;1383;Para renovar o contrato de arrendamento.;0
12367;1383;Para ensiná-los a cuidar da vinha.;0
12368;1383;Para consertar a cerca e a torre.;0
12369;1384;Desde a adolescência.;0
12370;1384;Desde os três anos de idade.;0
12371;1384;Desde que havia sofrido um acidente.;0
12372;1384;Desde a infância.;1
12373;1385;Quirino.;0
12374;1385;Filipe.;0
12375;1385;Arquelau.;0
12376;1385;César Augusto.;1
12377;1386;Um homem que estava no meio da multidão.;1
12378;1386;Um homem crucificado ao lado de Jesus.;0
12379;1386;Um homem que estava na casa de Simeão.;0
12380;1386;Um homem que ajudou Jesus a carregar a cruz.;0
12381;1387;Oito anos.;0
12382;1387;Dezoito anos.;1
12383;1387;Vinte e oito anos.;0
12384;1387;Trinta e oito anos.;0
12385;1388;Na parábola do semeador.;0
12386;1388;Na parábola do filho perdido.;0
12387;1388;Na parábola do bom samaritano.;0
12388;1388;Na parábola da moeda perdida.;1
12389;1389;Dos escribas.;1
12390;1389;Dos samaritanos.;0
12391;1389;Dos publicanos.;0
12392;1389;Dos gentios.;0
12393;1390;Belém.;0
12394;1390;Jerusalém.;0
12395;1390;Betânia.;1
12396;1390;Nazaré.;0
12397;1391;Na Galileia.;0
12398;1391;Na Judeia.;0
12399;1391;Em Samaria.;1
12400;1391;No Egito.;0
12401;1392;Cem denários.;0
12402;1392;Duzentos denários.;0
12403;1392;Trezentos denários.;1
12404;1392;Quatrocentos denários.;0
12405;1393;Primavera.;0
12406;1393;Verão.;0
12407;1393;Outono.;0
12408;1393;Inverno.;1
12409;1394;Caifás.;0
12410;1394;Anás.;1
12411;1394;Pilatos.;0
12412;1394;Herodes.;0
12413;1395;Pedro.;0
12414;1395;João Batista.;1
12415;1395;Elias.;0
12416;1395;Nicodemos.;0
12417;1396;Cinco.;0
12418;1396;Sete.;0
12419;1396;Oito.;1
12420;1396;Dez.;0
12421;1397;Simão, o cireneu.;1
12422;1397;Pedro.;0
12423;1397;João.;0
12424;1397;Nicodemos.;0
12425;1398;A cura de um homem cego.;0
12426;1398;A multiplicação dos pães.;0
12427;1398;A transformação da água em vinho.;1
12428;1398;Jesus andando sobre o mar.;0
12429;1399;Zaqueu.;1
12430;1399;Bartimeu.;0
12431;1399;Nicodemos.;0
12432;1399;Judas.;0
12433;1400;João.;0
12434;1400;Pedro.;1
12435;1400;Tiago.;0
12436;1400;André.;0
12437;1401;Jerusalém.;0
12438;1401;Nazaré.;0
12439;1401;Belém.;1
12440;1401;Jericó.;0
12441;1402;Gamaliel.;0
12442;1402;Caifás.;1
12443;1402;Nicodemos.;0
12444;1402;Pilatos.;0
12445;1403;Pedro.;0
12446;1403;Tiago.;0
12447;1403;O discípulo a quem Jesus amava.;1
12448;1403;Judas.;0
12449;1404;“Está consumado.”;0
12450;1404;“Pai, perdoa-lhes.”;0
12451;1404;“Pai, nas tuas mãos entrego o meu espírito!”;1
12452;1404;“Tenho sede.”;0
12453;1405;Pedro.;0
12454;1405;O discípulo a quem Jesus amava.;1
12455;1405;Tiago.;0
12456;1405;André.;0
12457;1406;Duas horas.;0
12458;1406;Três horas.;1
12459;1406;Cinco horas.;0
12460;1406;Seis horas.;0
12461;1407;Bartolomeu.;0
12462;1407;Malco.;1
12463;1407;Simão.;0
12464;1407;Alexandre.;0
12465;1408;José de Arimateia.;0
12466;1408;Nicodemos.;1
12467;1408;João.;0
12468;1408;Pilatos.;0
12469;1409;Como o Filho de Deus.;0
12470;1409;Como o Verbo.;1
12471;1409;Como o Alfa e o Ômega.;0
12472;1409;Como o Salvador.;0
12473;1410;Mateus.;0
12474;1410;João.;0
12475;1410;Tiago.;0
12476;1410;Simão.;1
12477;1411;Lepra.;0
12478;1411;Febre.;0
12479;1411;Estava coberto de feridas.;1
12480;1411;Cegueira.;0
12481;1412;A fé das pessoas.;0
12482;1412;A palavra de Deus.;1
12483;1412;As boas ações.;0
12484;1412;O Reino dos Céus.;0
12485;1413;Galileia.;0
12486;1413;Judeia.;0
12487;1413;Samaria.;0
12488;1413;Abilene.;1
12489;1414;Pedro.;0
12490;1414;André.;0
12491;1414;Tiago.;0
12492;1414;Filipe.;1
12493;1415;Sentado.;0
12494;1415;Deitado.;1
12495;1415;De joelhos.;0
12496;1415;Em pé.;0
12497;1416;Cinco discípulos.;0
12498;1416;Sete discípulos.;1
12499;1416;Nove discípulos.;0
12500;1416;Doze discípulos.;0
12501;1417;Uma vez.;0
12502;1417;Duas vezes.;0
12503;1417;Três vezes.;1
12504;1417;Quatro vezes.;0
12505;1418;No templo.;0
12506;1418;No palácio do sumo sacerdote Caifás.;1
12507;1418;Na casa de Simão.;0
12508;1418;No monte das Oliveiras.;0
12509;1419;Um dia.;0
12510;1419;Dois dias.;1
12511;1419;Três dias.;0
12512;1419;Sete dias.;0
12513;1420;Na casa de Pedro.;0
12514;1420;No palácio do sumo sacerdote.;0
12515;1420;Na casa de Simão, o leproso.;1
12516;1420;No templo.;0
12517;1421;Vinte moedas de prata.;0
12518;1421;Vinte e cinco moedas de prata.;0
12519;1421;Trinta moedas de prata.;1
12520;1421;Quarenta moedas de prata.;0
12521;1422;Festa da Colheita.;0
12522;1422;Festa dos Tabernáculos.;0
12523;1422;Festa dos Pães sem Fermento.;1
12524;1422;Festa das Primícias.;0
12525;1423;“Qual é o seu nome?”;0
12526;1423;“Você é o Rei dos Judeus?”;1
12527;1423;“O que você fez?”;0
12528;1423;“Quem entregou você?”;0
12529;1424;Roubo.;0
12530;1424;Homicídio.;1
12531;1424;Traição.;0
12532;1424;Blasfêmia.;0
12533;1425;Blasfêmia.;0
12534;1425;Roubo.;0
12535;1425;Inveja.;1
12536;1425;Traição.;0
12537;1426;Pretório.;1
12538;1426;Sinédrio.;0
12539;1426;Templo.;0
12540;1426;Palácio de Herodes.;0
12541;1427;Da cidade.;0
12542;1427;Do campo.;1
12543;1427;Do templo.;0
12544;1427;Do mercado.;0
12545;1428;O homem que tinha a mão ressequida.;0
12546;1428;O homem cego de Betsaida.;1
12547;1428;O paralítico de Cafarnaum.;0
12548;1428;O cego Bartimeu.;0
12549;1429;Na tentação no deserto.;0
12550;1429;Quando levaram até ele uma mulher acusada de adultério.;1
12551;1429;Depois de sua ressurreição.;0
12552;1429;Na sinagoga de Nazaré.;0
12553;1430;Ordenou imediatamente que Jesus fosse preso.;0
12554;1430;Ficou perplexo e procurava ver Jesus.;1
12555;1430;Mandou chamar João Batista.;0
12556;1430;Ignorou os relatos que havia recebido.;0
12557;1431;Jesus andando sobre o mar.;0
12558;1431;A ressurreição de Lázaro.;0
12559;1431;A multiplicação dos pães e dos peixes para cerca de cinco mil homens.;1
12560;1431;A cura do cego Bartimeu.;0
12561;1432;Na narrativa do bom samaritano.;0
12562;1432;Na narrativa do filho perdido.;0
12563;1432;Na narrativa do rico e Lázaro.;1
12564;1432;Na narrativa dos trabalhadores da vinha.;0
12565;1433;Moisés e Elias.;1
12566;1433;Abraão e Davi.;0
12567;1433;Isaías e Jeremias.;0
12568;1433;Enoque e Elias.;0
12569;1434;Que levassem dinheiro para comprar alimento entre os gentios.;0
12570;1434;Que não levassem ouro, prata, cobre nem alforje para o caminho.;1
12571;1434;Que levassem ofertas destinadas aos judeus influentes.;0
12572;1434;Que carregassem os livros dos Salmos para as sinagogas.;0
12573;1435;Síria.;0
12574;1435;Grécia.;0
12575;1435;Egito.;1
12576;1435;Samaria.;0
