id;questionId;text;isCorrect
1007644;101911;Um jantar de despedida para os membros da igreja.;0
1007645;101911;Um trabalho de evangelização ao ar livre.;1
1007646;101911;Uma gincana bíblica com os jovens locais.;0
1007647;101911;Uma oficina de fotografia com o irmão Linhares.;0
1007648;101912;Trem de ferro.;0
1007649;101912;Barco pelo rio Paraguai.;0
1007650;101912;Avião.;1
1007651;101912;A própria camioneta Chevrolet.;0
1007652;101913;Casal Bagby.;0
1007653;101913;Casal Lima (Tiago e Margarida).;1
1007654;101913;Casal Souza.;0
1007655;101913;Casal Musgrave.;0
1007656;101914;Apenas Margarida Lima e Rita de Miranda.;0
1007657;101914;Rita de Miranda, Anterina de Souza, Margarida Lima, Maria Ferraz e Nelly de Oliveira.;1
1007658;101914;Waldemira Almeida, Katie Hatton e Minnie Landrum.;0
1007659;101914;Lais Lessa e as Mensageiras do Rei de Santa Cruz.;0
1007660;101915;O Sítio do Sossego Boliviano.;0
1007661;101915;A sede da Convenção Boliviana.;0
1007662;101915;O Colégio Batista.;1
1007663;101915;O Hospital Batista de Santa Cruz.;0
1007664;101916;Pequenas cabanas de palha no meio da floresta.;0
1007665;101916;Casas grandes, largas e com pilotis à frente.;1
1007666;101916;Edifícios modernos de muitos andares.;0
1007667;101916;Construções idênticas às da Tijuca, no Rio.;0
1007668;101917;Todas as ruas eram calçadas com paralelepípedos.;0
1007669;101917;Não existiam estradas, apenas trilhas para burros.;0
1007670;101917;As ruas não eram calçadas, mas já existiam estradas asfaltadas.;1
1007671;101917;A cidade era totalmente alagada e usavam barcos.;0
1007672;101918;Suco de uva.;0
1007673;101918;Chicha cruzenha.;1
1007674;101918;Café boliviano.;0
1007675;101918;Mate gelado.;0
1007676;101919;Apenas Santa Cruz de la Sierra e La Paz.;0
1007677;101919;Porta Chuelo, Werner, Montero, Montero-Oios, Boa Esperança, Los Quemados e Porto Pailas.;1
1007678;101919;Sucre, Potosí, Cochabamba e Montero.;0
1007679;101919;Los Quemados, Corumbá, Maracaju e Jardim.;0
1007680;101920;É uma cidade fantasma abandonada.;0
1007681;101920;É um povoado de índios civilizados.;1
1007682;101920;É o local onde o Colégio Batista foi construído.;0
1007683;101920;É a capital do estado de Santa Cruz.;0
1007684;101921;Montero.;0
1007685;101921;Porta Chuelo.;0
1007686;101921;Porto Pailas.;1
1007687;101921;Boa Esperança.;0
1007688;101922;Assistiram a EBD, falaram à igreja e visitaram a cadeia.;1
1007689;101922;Realizaram um piquenique na praça central.;0
1007690;101922;Participaram de um desfile militar boliviano.;0
1007691;101922;Ficaram trancados na casa da missão devido à chuva.;0
1007692;101923;Estava totalmente em ruínas.;0
1007693;101923;Ainda não tinha terreno comprado.;0
1007694;101923;Estava quase terminado.;1
1007695;101923;Foi destruído por um incêndio na cozinha.;0
1007696;101924;Igreja Batista de Santa Cruz.;0
1007697;101924;Igreja do Pari.;1
1007698;101924;Igreja de Palmar de Oratório.;0
1007699;101924;Igreja de Montero.;0
1007700;101925;Os brasileiros tiveram que fazer o programa em castelhano.;1
1007701;101925;Houve um campeonato de memorização de versículos em inglês.;0
1007702;101925;Os bolivianos serviram um churrasco de boi inteiro.;0
1007703;101925;A reunião foi cancelada por falta de luz elétrica.;0
1007704;101926;Alvin Hatton.;0
1007705;101926;Tiago Lima.;0
1007706;101926;Irmão Pedro Ceballos.;1
1007707;101926;Silvino Carlos.;0
1007708;101927;Igreja Batista de Montero.;0
1007709;101927;Igreja Batista do Palmar de Oratório.;1
1007710;101927;Igreja de Porto Pailas.;0
1007711;101927;Igreja de Los Quemados.;0
1007712;101928;1 ano.;0
1007713;101928;6 meses.;0
1007714;101928;45 dias.;1
1007715;101928;15 dias.;0
1007716;101929;Alívio por finalmente sair da Bolívia.;0
1007717;101929;Tristeza, pois já haviam se acostumado ao local.;1
1007718;101929;Ansiedade para chegar logo em Corumbá.;0
1007719;101929;Indiferença, pois a viagem não tinha sido boa.;0
1007720;101930;Durou o dobro do tempo devido a problemas no motor.;0
1007721;101930;Foi feita pelo mesmo caminho, mas em menos dias.;1
1007722;101930;Foi feita inteiramente de avião, direto de Santa Cruz para o Rio.;0
1007723;101930;Foi feita de navio pelo rio Paraguai até o porto de Santos.;0
1007724;101931;Que valeu a pena para conhecer a culinária boliviana.;0
1007725;101931;Que o esforço não foi em vão, pois a Bolívia teria mais obreiros graças àquela viagem.;1
1007726;101931;Que viajar de camioneta é muito cansativo para meninos de 15 anos.;0
1007727;101931;Que a Bolívia não precisava de missionários brasileiros.;0
1007728;101932;Pr. Sebastião de Souza.;0
1007729;101932;Pr. Alvin Hatton.;1
1007730;101932;O fotógrafo Linhares.;0
1007731;101932;Tiago Lima.;0
1007732;101933;Sorocaba.;0
1007733;101933;Maracaju.;0
1007734;101933;Corumbá.;1
1007735;101933;Santa Cruz de la Sierra.;0
1007736;101934;Rio Dourado.;0
1007737;101934;Rio Paraguai.;0
1007738;101934;Rio Paraná.;1
1007739;101934;Rio Amazonas.;0
1007740;101935;10 dias.;0
1007741;101935;Cerca de 18 dias.;1
1007742;101935;30 dias.;0
1007743;101935;45 dias.;0
1007744;101936;A doação de uma nova camioneta para a missão boliviana.;0
1007745;101936;A certeza de que a Bolívia teria mais obreiros que saberiam ser agradecidos.;1
1007746;101936;A fundação de 48 novas igrejas durante os 18 dias de viagem.;0
1007747;101936;O aprendizado perfeito da língua castelhana por todos os ER.;0
1007748;101937;Alvin Hatton.;0
1007749;101937;Edson Machado.;0
1007750;101937;Luicyl S. Fernandes.;1
1007751;101937;Silvino Carlos.;0
1007752;101938;1 a 15 de julho de 1958.;0
1007753;101938;11 a 31 de julho de 1962.;1
1007754;101938;15 de julho a 2 de agosto de 1958.;0
1007755;101938;10 a 20 de agosto de 1960.;0
1007756;101939;Comprar gado para o Sítio do Sossego.;0
1007757;101939;Conhecer o campo de Missões Nacionais e manter contato com ERs de outras partes.;1
1007758;101939;Fundar uma escola de línguas no Tocantins.;0
1007759;101939;Participar da inauguração da Ponte Rio-Niterói.;0
1007760;101940;Camioneta Chevrolet do Departamento de ER.;0
1007761;101940;Jipe do Pr. David Gomes.;0
1007762;101940;Perua Ford do Pr. Alvin Hatton.;1
1007763;101940;Ônibus fretado da Missão Batista do Sul.;0
1007764;101941;1ª de Santos.;0
1007765;101941;Madureira (Rio).;1
1007766;101941;Oswaldo Cruz (Rio).;0
1007767;101941;Santa Maria (RS).;0
1007768;101942;Kleber e Eliseu.;0
1007769;101942;Washington e Daniel.;0
1007770;101942;Luiz Carlos e Alzimar.;1
1007771;101942;Paulo e Sérgio.;0
1007772;101943;Jacarepaguá (Rio).;0
1007773;101943;Belo Horizonte (MG).;0
1007774;101943;Santa Maria (Rio Grande do Sul).;1
1007775;101943;Rio Dourado (RJ).;0
1007776;101944;Paulo.;1
1007777;101944;Washington.;0
1007778;101944;Sérgio.;0
1007779;101944;Bill.;0
1007780;101945;Paulo Ricardo.;0
1007781;101945;Bill (William Alvin Hatton Jr.).;1
1007782;101945;Luiz Carlos.;0
1007783;101945;Alzimar.;0
1007784;101946;Rio de Janeiro.;0
1007785;101946;São Paulo.;0
1007786;101946;Belo Horizonte (1ª Igreja).;1
1007787;101946;Brasília.;0
1007788;101947;Alvin Hatton.;0
1007789;101947;O ex-Embaixador Noé.;1
1007790;101947;Luicyl Fernandes.;0
1007791;101947;Pr. Cunha Neto.;0
1007792;101948;Na manhã do dia 11.;0
1007793;101948;Ao anoitecer do dia 12 de julho.;1
1007794;101948;Na madrugada do dia 14.;0
1007795;101948;No domingo, dia 15.;0
1007796;101949;Igreja Batista da Floresta.;0
1007797;101949;1ª Igreja Batista de Brasília.;0
1007798;101949;Igreja Memorial.;1
1007799;101949;Igreja da Vila Pompéia.;0
1007800;101950;Sul de Minas Gerais.;0
1007801;101950;Norte de Goiás.;1
1007802;101950;Sertão da Bahia.;0
1007803;101950;Fronteira com a Bolívia.;0
1007804;101951;Miracema do Norte.;0
1007805;101951;Tocantínia.;0
1007806;101951;Porangatú.;1
1007807;101951;Gurupi.;0
1007808;101952;Às 10 horas da manhã.;0
1007809;101952;Ao meio-dia.;0
1007810;101952;Às 3 horas da madrugada.;1
1007811;101952;Às 18 horas.;0
1007812;101953;Em camas confortáveis no Ginásio Batista.;0
1007813;101953;Em redes num galpão atrás do templo da igreja.;1
1007814;101953;Dentro da perua Ford de Alvin Hatton.;0
1007815;101953;Em barracas de camping na beira do rio.;0
1007816;101954;1º Acampamento Nacional de ER.;0
1007817;101954;Convenção Batista do Alto Tocantins.;1
1007818;101954;Inauguração da estrada Belém-Brasília.;0
1007819;101954;Congresso de Educação Religiosa.;0
1007820;101955;100% para a Convenção Nacional.;0
1007821;101955;50% para a Convenção Nacional e 50% para a Convenção do Alto Tocantins.;1
1007822;101955;70% para Missões e 30% para a Igreja local.;0
1007823;101955;90% para a construção de templos e 10% para viagens.;0
1007824;101956;Eram apenas para alfabetização de adultos.;0
1007825;101956;Serviam como centros de lazer.;0
1007826;101956;Tem sido uma grande agência de evangelização e, em alguns lugares, sem a escola não haveria a igreja.;1
1007827;101956;Serviam para ensinar castelhano aos Embaixadores.;0
1007828;101957;Apenas curar doenças tropicais.;0
1007829;101957;As pessoas recebiam a cura do corpo e depois aceitavam a cura espiritual (Cristo).;1
1007830;101957;Servia para vender medicamentos produzidos no Rio.;0
1007831;101957;Era usado como alojamento para os ER.;0
1007832;101958;Rio-São Paulo.;0
1007833;101958;Amaral Peixoto.;0
1007834;101958;Belém-Brasília.;1
1007835;101958;Transamazônica.;0
1007836;101959;Medicamentos.;0
1007837;101959;Roupas e equipamentos.;0
1007838;101959;A de obreiros.;1
1007839;101959;Dinheiro em dólares.;0
1007840;101960;Pr. Gunther Carlos.;0
1007841;101960;Pr. Cunha Neto (de Pedro Afonso).;1
1007842;101960;Pr. Lacerda (de Gurupi).;0
1007843;101960;Luicyl Fernandes.;0
1007844;101961;No Rio Tocantins.;0
1007845;101961;Numa piscina portátil.;0
1007846;101961;Numa lagoa perto da cidade.;1
1007847;101961;No batistério de mármore da igreja.;0
1007848;101962;Miracema do Norte.;1
1007849;101962;Ceres.;0
1007850;101962;Goiânia.;0
1007851;101962;Ribeirão Preto.;0
1007852;101963;Rio Paraná.;0
1007853;101963;Rio Tocantins.;1
1007854;101963;Rio Preto.;0
1007855;101963;Rio do Sono.;0
1007856;101964;Num hotel e dormiram em beliches.;0
1007857;101964;No Ginásio Batista e dormiram em redes.;1
1007858;101964;Na casa do chefe da aldeia e dormiram no chão.;0
1007859;101964;Dentro da perua Ford e dormiram nos bancos.;0
1007860;101965;Aldeia dos Carajás.;0
1007861;101965;Aldeia da Baixa Funda (Índios Xerentes).;1
1007862;101965;Aldeia dos Guajajaras.;0
1007863;101965;Aldeia Tupi.;0
1007864;101966;Pr. Waldomiro Motta.;0
1007865;101966;Pr. Gunther Carlos.;1
1007866;101966;Pr. Sebastião de Souza.;0
1007867;101966;Pr. Tiago Lima.;0
1007868;101967;Cartilhas na língua xerente e trechos da Bíblia traduzidos.;1
1007869;101967;Aulas de agricultura e horticultura.;0
1007870;101967;Manuais dos ER traduzidos para o inglês.;0
1007871;101967;Cursos de enfermagem para a aldeia.;0
1007872;101968;Dentro do Ginásio Batista.;0
1007873;101968;Em frente à casa do chefe da aldeia.;1
1007874;101968;Na margem do Rio do Sono.;0
1007875;101968;No topo da serra.;0
1007876;101969;Uma légua, feita de jipe.;0
1007877;101969;Cinco quilômetros, feita de barco.;0
1007878;101969;Mais ou menos uma légua, feita a pé.;1
1007879;101969;Dez léguas, feita a cavalo.;0
1007880;101970;Rio Tocantins.;0
1007881;101970;Rio Preto.;1
1007882;101970;Rio do Sono.;0
1007883;101970;Rio Paraná.;0
1007884;101971;Porque a perua Ford ficou sem gasolina.;0
1007885;101971;Porque não conseguiram atravessar o Rio do Sono.;1
1007886;101971;Porque o Pr. Cunha Neto os impediu.;0
1007887;101971;Porque todos ficaram doentes na aldeia.;0
1007888;101972;Em Miracema.;0
1007889;101972;Em Porangatú.;0
1007890;101972;Em Pedro Afonso.;1
1007891;101972;Em Gurupi.;0
1007892;101973;2 horas.;0
1007893;101973;24 horas.;0
1007894;101973;Três dias.;1
1007895;101973;Uma semana.;0
1007896;101974;A balsa afundou no meio do rio.;0
1007897;101974;O carro ficou atolado numa enorme praia e houve dificuldades para subir a barranca.;1
1007898;101974;O motor da perua Ford fundiu devido ao calor.;0
1007899;101974;Os índios Xerentes impediram a passagem da balsa.;0
1007900;101975;Gurupi.;1
1007901;101975;Ceres.;0
1007902;101975;Goiânia.;0
1007903;101975;Madureira.;0
1007904;101976;Pedro Afonso.;0
1007905;101976;Ceres.;1
1007906;101976;Porangatú.;0
1007907;101976;Ribeirão Preto.;0
1007908;101977;Segunda-feira de manhã.;0
1007909;101977;Tarde de quinta-feira.;1
1007910;101977;Sábado à noite.;0
1007911;101977;Domingo de madrugada.;0
1007912;101978;No templo da 1ª Igreja.;0
1007913;101978;Na chácara batista.;1
1007914;101978;Na praça central da cidade.;0
1007915;101978;No Ginásio Batista de Goiânia.;0
1007916;101979;São Paulo.;0
1007917;101979;Santos.;0
1007918;101979;Ribeirão Preto.;1
1007919;101979;Rio Dourado.;0
1007920;101980;Sábado.;0
1007921;101980;Domingo.;0
1007922;101980;Segunda-feira.;1
1007923;101980;Quarta-feira.;0
1007924;101981;Igreja Memorial.;0
1007925;101981;Igreja Batista da Vila Pompéia.;1
1007926;101981;1ª Igreja Batista de São Paulo.;0
1007927;101981;Igreja Batista da Floresta.;0
1007928;101982;Caravana de Belo Horizonte.;0
1007929;101982;Caravana de Curitiba.;0
1007930;101982;Caravana vinda de Santos.;1
1007931;101982;Caravana do Rio Grande do Sul.;0
1007932;101983;Um final cansativo e desanimador.;0
1007933;101983;Fechou-se com chave de ouro a viagem dos ER ao sertão.;1
1007934;101983;Foi o dia mais frio de toda a expedição.;0
1007935;101983;Ocorreu um novo atolamento na praia.;0
1007936;101984;Apenas 2.;0
1007937;101984;Pelo menos 5 (RJ, MG, RS, SP, GO).;1
1007938;101984;Somente Goiás e Tocantins.;0
1007939;101984;Rio de Janeiro e São Paulo apenas.;0
1007940;101985;1 quilômetro.;0
1007941;101985;Cerca de 6 quilômetros (uma légua).;1
1007942;101985;20 quilômetros.;0
1007943;101985;Nenhuma, foram de perua Ford.;0
1007944;101986;Gratidão a Deus por terem podido realizá-la.;1
1007945;101986;Arrependimento pelas dificuldades no rio.;0
1007946;101986;Pedido de férias urgentes para os meninos.;0
1007947;101986;Desejo de vender a perua Ford imediatamente.;0
1007948;101987;1950.;0
1007949;101987;1963.;1
1007950;101987;1967.;0
1007951;101987;1974.;0
1007952;101988;União Masculina Missionária.;0
1007953;101988;Departamento de Educação Religiosa.;0
1007954;101988;Departamento Masculino de Atividades Missionárias (DMAM).;1
1007955;101988;Divisão de Homens e Moços Batistas.;0
1007956;101989;Tristeza e desânimo.;0
1007957;101989;Indiferença total.;0
1007958;101989;Certa esperança e entusiasmo.;1
1007959;101989;Revolta contra a JUERP.;0
1007960;101990;Porque não possuíam um manual impresso.;0
1007961;101990;Porque as meninas (MR) tinham o apoio da Sociedade Feminina, enquanto os meninos não tinham uma organização masculina correspondente.;1
1007962;101990;Porque a maioria dos meninos não tinha pais biológicos.;0
1007963;101990;Porque a Missão Batista do Sul havia parado de enviar verbas.;0
1007964;101991;Uma Comissão Especial da igreja.;1
1007965;101991;Um grupo liderado apenas pelas Mensageiras do Rei.;0
1007966;101991;A contratação de conselheiros americanos.;0
1007967;101991;O fechamento das embaixadas sem pastores.;0
1007968;101992;Música, Teatro, Esportes e Lazer.;0
1007969;101992;Evangelismo, Embaixadores, Mordomia e Missões.;1
1007970;101992;Teologia, História, Administração e Finanças.;0
1007971;101992;Construção, Transporte, Alimentação e Segurança.;0
1007972;101993;Guia do Embaixador.;0
1007973;101993;Guia do Cooperador.;1
1007974;101993;Guia do Conselheiro.;0
1007975;101993;Guia do GAM.;0
1007976;101994;O Embaixador.;0
1007977;101994;O Cooperador.;1
1007978;101994;O Mensageiro.;0
1007979;101994;A Voz do Homem.;0
1007980;101995;Grupo de Ação Missionária.;0
1007981;101995;Sociedade Masculina Missionária.;1
1007982;101995;União Masculina Missionária.;0
1007983;101995;Departamento de Adultos.;0
1007984;101996;1963.;0
1007985;101996;1968.;0
1007986;101996;1967.;1
1007987;101996;1970.;0
1007988;101997;Antonino Mello Santos, da 1ª Igreja Batista do Rio de Janeiro.;1
1007989;101997;Edson Machado, da Igreja da Taquara.;0
1007990;101997;Paulo Cabral, da Igreja da Tijuca.;0
1007991;101997;Silvino Carlos, da Igreja de Itacuruçá.;0
1007992;101998;Guia do Cooperador.;0
1007993;101998;Guia do Acampamento.;0
1007994;101998;Guia do GAM (Manual do Grupo de Ação Missionária).;1
1007995;101998;Manual da Educação Religiosa.;0
1007996;101999;1ª Igreja Batista do Rio de Janeiro, em 1967.;0
1007997;101999;1ª Igreja Batista da Taquara, em 21 de janeiro de 1968.;1
1007998;101999;Sítio do Sossego, em fevereiro de 1968.;0
1007999;101999;Igreja Batista da Tijuca, em 1963.;0
1008000;102000;15 a 19 de julho de 1968.;0
1008001;102000;7 a 11 de agosto de 1948.;0
1008002;102000;24 a 28 de fevereiro de 1968.;1
1008003;102000;17 de setembro de 1974.;0
1008004;102001;Divisão de Crianças, Juvenis e Adultos.;0
1008005;102001;Divisão de Homens, Divisão de Moços e Divisão de Embaixadores do Rei.;1
1008006;102001;Divisão de Missões Nacionais e Internacionais.;0
1008007;102001;Divisão de Publicações e Divisão de Eventos.;0
1008008;102002;5 funcionários.;0
1008009;102002;20 funcionários.;0
1008010;102002;10 ou 11 funcionários.;1
1008011;102002;Apenas 2 (Alvin e Edson).;0
1008012;102003;Todos eram pastores americanos em tempo integral.;0
1008013;102003;Metade em tempo integral e metade seminaristas em meio expediente.;1
1008014;102003;Todos eram voluntários das igrejas do Rio.;0
1008015;102003;Apenas funcionários administrativos da JUERP.;0
1008016;102004;O Cooperador (Homens e Moços) e O Embaixador (ER).;1
1008017;102004;O Cooperador (Apenas Homens) e O GAM (Moços e ER).;0
1008018;102004;O Embaixador (Todos os grupos masculinos).;0
1008019;102004;A Bíblia no Brasil e O Jornal Batista.;0
1008020;102005;Mais de 50.000 exemplares.;0
1008021;102005;Nunca atingiram 10.000 exemplares.;1
1008022;102005;Exatamente 100.000 exemplares.;0
1008023;102005;5.000 exemplares por semana.;0
1008024;102006;Apenas crise financeira.;0
1008025;102006;Crise climática e falta de papel.;0
1008026;102006;Crise financeira, estrutural e até espiritual.;1
1008027;102006;Conflitos entre Brasil e Estados Unidos.;0
1008028;102007;Falta de interesse dos meninos.;0
1008029;102007;Uma nova estrutura da JUERP que promovia a Educação Religiosa como um todo, sem departamentos destacados.;1
1008030;102007;Um incêndio que destruiu os arquivos do departamento.;0
1008031;102007;A saída de Alvin Hatton do Brasil.;0
1008032;102008;Ele concordou plenamente com a ideia.;0
1008033;102008;Ele lutou contra, pois acreditava que as organizações deveriam ser promovidas individualmente.;1
1008034;102008;Ele sugeriu que as Mensageiras do Rei também fossem extintas.;0
1008035;102008;Ele achou que seria uma economia necessária de dinheiro.;0
1008036;102009;1963.;0
1008037;102009;1968.;0
1008038;102009;1974.;1
1008039;102009;1978.;0
1008040;102010;Que ele deveria voltar imediatamente para os EUA.;0
1008041;102010;Que o GT-Reestruturação da JUERP estava concluindo seu trabalho.;1
1008042;102010;Que o Sítio do Sossego seria vendido pela Petrobras.;0
1008043;102010;Que ele havia sido eleito presidente da CBB.;0
1008044;102011;Ser pastor da Tijuca ou missionário na Bolívia.;0
1008045;102011;Ser diretor da JUERP ou administrador da gráfica.;0
1008046;102011;"Continuar no Sítio do Sossego e assumir a ""seção de Homens"".";1
1008047;102011;Escrever o novo currículo de EBD e de Música.;0
1008048;102012;Aceitou o Sítio do Sossego e recusou a Seção de Homens.;1
1008049;102012;Aceitou a Seção de Homens e recusou o Sítio do Sossego.;0
1008050;102012;Recusou ambos para se aposentar.;0
1008051;102012;Aceitou ambos para manter o controle total.;0
1008052;102013;Antonino Mello Santos.;0
1008053;102013;Paulo Cabral.;0
1008054;102013;Pr. Edson Machado.;1
1008055;102013;Dirceu Amaro.;0
1008056;102014;11 anos (1963-1974).;0
1008057;102014;13 anos (1950-1963).;1
1008058;102014;4 anos (1974-1978).;0
1008059;102014;33 anos.;0
1008060;102015;1950-1963.;0
1008061;102015;1974-1978.;0
1008062;102015;1963-1974.;1
1008063;102015;1958-1982.;0
1008064;102016;O trabalho foi extinto completamente.;0
1008065;102016;"Funcionou como ""Seção de Homens"" (com Edson) e ""Setor de Acampamentos"" (com Alvin) na JUERP.";1
1008066;102016;Foi transferido para a União Feminina.;0
1008067;102016;Ficou sob a responsabilidade exclusiva da Missão Batista do Sul.;0
1008068;102017;União Masculina Missionária Batista do Brasil (UMMBB).;1
1008069;102017;Novo DMAM.;0
1008070;102017;Convenção Nacional de Homens.;0
1008071;102017;Departamento de Atividades Missionárias da CBB.;0
1008072;102018;JUERP.;0
1008073;102018;Junta de Missões Nacionais.;0
1008074;102018;Convenção Batista Brasileira (CBB).;1
1008075;102018;Aliança Batista Mundial.;0
1008076;102019;Administrador do Sítio do Sossego.;0
1008077;102019;Chefe da seção de Homens.;1
1008078;102019;Diretor Superintendente da JUERP.;0
1008079;102019;Secretário Geral da UMMBB.;0
1008080;102020;Aulas de castelhano para os índios.;0
1008081;102020;Viagens e promoções da organização.;1
1008082;102020;Manutenção pesada no Sítio do Sossego.;0
1008083;102020;Revisão de provas da JUERP.;0
1008084;102021;Entusiasta.;0
1008085;102021;Fanático.;1
1008086;102021;Cansado.;0
1008087;102021;Preocupado.;0
1008088;102022;Era a revista exclusiva apenas para os moços.;0
1008089;102022;Era a revista comum aos Homens e Moços.;1
1008090;102022;Servia apenas para as igrejas do interior.;0
1008091;102022;Era um boletim semanal de notícias dos EUA.;0
1008092;102023;Apenas reuniões de diretoria no Rio.;0
1008093;102023;Conclaves, congressos e acampamentos.;1
1008094;102023;Viagens internacionais para a Bolívia todos os meses.;0
1008095;102023;Competições esportivas profissionais.;0
1008096;102024;Falta de pastores qualificados.;0
1008097;102024;Promover a Educação Religiosa em seu todo, sem divisões.;1
1008098;102024;Conflitos pessoais com Alvin Hatton.;0
1008099;102024;O fechamento da gráfica da Casa Publicadora.;0
1008100;102025;Duas.;0
1008101;102025;Três.;1
1008102;102025;Quatro.;0
1008103;102025;Cinco.;0
1008104;102026;Foi salvo por uma verba do Texas.;0
1008105;102026;Foi morrendo devagarzinho.;1
1008106;102026;Renasceu dentro da Escola Dominical.;0
1008107;102026;Mudou-se para a Bolívia com Tiago Lima.;0
1008108;102027;Apenas Alvin Hatton.;0
1008109;102027;Edson Machado e Alvin Hatton.;1
1008110;102027;A diretoria da 1ª Igreja da Taquara.;0
1008111;102027;Os missionários da Missão Batista do Sul.;0
1008112;102028;União de Treinamento.;0
1008113;102028;Sociedade Feminina.;1
1008114;102028;Escola Bíblica Dominical.;0
1008115;102028;União Missionária Nacional.;0
1008116;102029;CBB.;0
1008117;102029;JUERP.;1
1008118;102029;Missão Batista do Sul.;0
1008119;102029;Junta de Richmond.;0
1008120;102030;Departamento de ER (13 anos).;1
1008121;102030;DMAM (11 anos).;0
1008122;102030;Seção de Homens (4 anos).;0
1008123;102030;Ambas tiveram a mesma duração.;0
1008124;102031;Arrependimento pelo tempo gasto.;0
1008125;102031;Gratidão a Deus pelos milhares de vidas influenciadas.;1
1008126;102031;Raiva dos diretores da JUERP.;0
1008127;102031;Tristeza pelo fim das revistas.;0
1008128;102032;Diária.;0
1008129;102032;O texto não especifica a periodicidade, mas as cita como produtos do DMAM.;1
1008130;102032;Anual.;0
1008131;102032;Apenas edições especiais em congressos.;0
1008132;102033;Foi extinto por falta de interesse.;0
1008133;102033;Ficou restrito à Igreja da Taquara.;0
1008134;102033;Foi se espalhando e crescendo bastante.;1
1008135;102033;Foi incorporado à União Feminina.;0
1008136;102034;Eles eram os conselheiros oficiais de todas as embaixadas.;0
1008137;102034;Na grande maioria, os homens não tinham organização para apoiar os meninos.;1
1008138;102034;Eles financiavam todas as viagens de avião de Alvin.;0
1008139;102034;Eles eram proibidos de participar das reuniões dos ER.;0
1008140;102035;Acampamentos em todo o Brasil.;0
1008141;102035;Apenas acampamentos de moços.;0
1008142;102035;A administração do Sítio do Sossego.;1
1008143;102035;Organizar viagens para o sertão.;0
1008144;102036;1963.;0
1008145;102036;1974.;0
1008146;102036;1978.;1
1008147;102036;1982.;0
1008148;102037;Porque foi a primeira vez que viajou sozinho.;0
1008149;102037;Porque não tinha finalidade promocional ou missionária, mas sim de férias.;1
1008150;102037;Porque o destino foi a Bolívia e não os Estados Unidos.;0
1008151;102037;Porque foi feita inteiramente de navio.;0
1008152;102038;Saíram do Rio de Janeiro de navio cargueiro.;0
1008153;102038;Viajaram de avião a jato desde o primeiro trecho.;0
1008154;102038;Saíram do Rio de Janeiro de ônibus em vez de avião.;1
1008155;102038;Foram de carro particular até o Chile.;0
1008156;102039;15 de julho de 1958, às 8h.;0
1008157;102039;27 de novembro de 1964, às 6h 30m.;1
1008158;102039;14 de dezembro de 1964, ao meio-dia.;0
1008159;102039;25 de dezembro de 1963, às 5h.;0
1008160;102040;"Ônibus ""Expresso"" para Montevidéu.";0
1008161;102040;"Ônibus ""Transportes del Norte"" para o México.";0
1008162;102040;"Ônibus ""Penha"" para Porto Alegre.";1
1008163;102040;Micro-ônibus para a Cordilheira dos Andes.;0
1008164;102041;10 horas.;0
1008165;102041;14 horas.;0
1008166;102041;28 horas.;1
1008167;102041;45 horas.;0
1008168;102042;18, 16, 14 e 10 anos.;0
1008169;102042;15, 13, quase 11 e 7 anos.;1
1008170;102042;10, 8, 5 e 2 anos.;0
1008171;102042;Já eram todos adultos acima de 20 anos.;0
1008172;102043;Fibra de vidro, compradas no Rio de Janeiro.;0
1008173;102043;Couro de boi rústico, compradas em Jequié, Bahia.;1
1008174;102043;Plástico reforçado, compradas em Porto Alegre.;0
1008175;102043;Tecido de lona, compradas em Arkansas.;0
1008176;102044;Foram bordados com linha de seda.;0
1008177;102044;Foram pintados com tinta óleo.;0
1008178;102044;Alvin usou um ferro quente como se fosse um pincel.;1
1008179;102044;Foram colados adesivos coloridos.;0
1008180;102045;Eram todas do mesmo tamanho padrão.;0
1008181;102045;O tamanho variava por idade, sendo a maior do papai e a menor do caçula.;1
1008182;102045;Os meninos ficaram com as malas maiores e as meninas com as menores.;0
1008183;102045;As malas foram escolhidas por sorteio em Jequié.;0
1008184;102046;Bill.;0
1008185;102046;Lidia Dell.;0
1008186;102046;Sara.;0
1008187;102046;John.;1
1008188;102047;Na casa do Dr. Frank K. Means.;0
1008189;102047;No Oxford Hotel.;0
1008190;102047;Na casa do Pr. Daniel Sharpley e D. Doris.;1
1008191;102047;No Seminário Batista.;0
1008192;102048;Um almoço de Natal antecipado.;0
1008193;102048;Um jantar de aniversário de Alvin.;0
1008194;102048;Um grande almoço em celebração de Thanksgiving (Dia de Ação de Graças).;1
1008195;102048;A festa de inauguração da nova igreja.;0
1008196;102049;Dr. Everett Gill.;0
1008197;102049;Dr. Frank K. Means (chefe da Junta).;1
1008198;102049;Robert Carlisle.;0
1008199;102049;Charles Shirley.;0
1008200;102050;Bagbys, LeRoys, Tcherneshooffs e Sharpleys.;1
1008201;102050;Porters, Hallocks e Cowserts.;0
1008202;102050;Stovers, Kaschels e Lima.;0
1008203;102050;Todas as famílias da Junta de Richmond no Brasil.;0
1008204;102051;1ª de Porto Alegre e Igreja da Vila Pompéia.;0
1008205;102051;Igreja de Guaíba e Igreja Batista Central de Porto Alegre.;1
1008206;102051;Igreja de Rio Grande e Igreja Memorial.;0
1008207;102051;Apenas o Seminário de Porto Alegre.;0
